fecha,producto,tipo_producto,marca,categoria,cantidad,precio_unitario,precio_total,metodo_pago,comprobante
2024-10-03,arnes,,Protec,seguridad_industrial,3.0,364.38,1093.14,yape,factura
2024-10-03,tuercas_arandelas,hexagonal,Fixser,fijacion,32.0,1.53,48.96,yape,factura
2024-10-03,pegamento_contacto,spray,Tekbond,material_construccion,2.0,91.31,182.62,yape,boleta
2024-10-03,grava,zarandeada,Ladrillera Virú,material_construccion,4.0,39.69,158.76,plin,boleta
2024-10-03,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,75.94,75.94,,boleta
2024-10-03,calamina,galv 0.3mm,Prodac,material_construccion,5.0,75.78,378.9,efectivo,boleta
2024-10-03,caja_placa,plastica,BTicino,electricidad,2.0,38.75,77.5,efectivo,boleta
2024-10-04,valvula,de paso 3/4,Tigre,gasfiteria,4.0,53.18,212.72,yape,boleta
2024-10-04,taladro,inalambrico 18V,Bosch,herramientas,2.0,752.13,1504.26,tarjeta,boleta
2024-10-04,caja_placa,metal,BTicino,,2.0,39.44,78.88,yape,factura
2024-10-04,llave_tubo,1/2,Truper,herramientas,2.0,121.11,242.22,yape,boleta
2024-10-04,pegamento_contacto,contacto 1L,Tekbond,material_construccion,1.0,33.75,33.75,transferencia,boleta
2024-10-04,ladrillo,,Cerámica Lark,material_construccion,1738.0,3.29,5718.02,efectivo,boleta
2024-10-04,tarugos,plástico 6mm,Truper,fijacion,36.0,0.55,19.8,yape,boleta
2024-10-04,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1937.0,2.46,4765.02,plin,boleta
2024-10-04,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,38.15,114.45,tarjeta,boleta
2024-10-04,sellador,masilla 1kg,3M,pinturas,2.0,--,192.18,efectivo,boleta
2024-10-04,tornillos,madera 3x40,Truper,fijacion,36.0,0.22,7.92,yape,boleta
2024-10-04,cemento,saco 42.5kg,Pacasmayo,material_construccion,12.0,40.83,489.96,plin,factura
2024-10-04,cemento,saco 42.5kg,Cementos Sol,material_construccion,13.0,43.3,562.9,tarjeta,boleta
2024-10-04,adhesivo,epoxico 2k,Sika,material_construccion,4.0,197.28,789.12,plin,factura
2024-10-04,disolvente,disolvente 1L,CPP,pinturas,4.0,67.28,269.12,,boleta
2024-10-04,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,10.0,26.59,265.9,,factura
2024-10-04,cemento,saco 42.5kg,Cementos Sol,material_construccion,11.0,,434.5,yape,boleta
2024-10-04,thinner,thinner 1L,,pinturas,2.0,59.87,119.74,tarjeta,boleta
2024-10-04,cemento,saco 42.5kg,Pacasmayo,material_construccion,13.0,31.13,404.69,efectivo,factura
2024-10-04,cable,vulcanizado 1.5mm2,Prysmian,electricidad,9.0,16.09,144.81,,boleta
2024-10-04,lija,grano 80,3M,pinturas,8.0,7.15,57.2,efectivo,boleta
2024-10-04,arena,gruesa,Ladrillera Virú,material_construccion,3.0,52.74,158.22,yape,boleta
2024-10-04,calamina,galv 0.3mm,Prodac,material_construccion,2.0,59.57,,efectivo,boleta
2024-10-04,cemento,saco 42.5kg,Cementos Sol,material_construccion,10.0,31.21,312.1,efectivo,boleta
2024-10-04,fierro_corrugado,,Aceros Arequipa,material_construccion,12.0,24.87,298.44,efectivo,boleta
2024-10-04,fierro_corrugado,5/8,Aceros Arequipa,,12.0,27.37,328.44,yape,
2024-10-04,thinner,diluente 1L,Comex,pinturas,2.0,21.45,42.9,plin,factura
2024-10-04,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,53.52,160.56,tarjeta,boleta
2024-10-04,soldador_inverter,200A,Makita,herramientas,2.0,N/A,2412.86,efectivo,factura
2024-10-04,adhesivo,contacto 1L,,material_construccion,2.0,141.78,283.56,efectivo,boleta
2024-10-04,adhesivo,epoxico 2k,Pegatodo,material_construccion,1.0,199.48,199.48,,factura
2024-10-04,soldador_inverter,250A,Makita,herramientas,,1561.95,3123.9,yape,boleta
2024-10-04,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1366.0,1.13,1543.58,tarjeta,boleta
2024-10-04,ladrillo,Techo,Cerámica Lark,material_construccion,2731.0,1.26,3441.06,transferencia,boleta
2024-10-04,rodillo,mini,,pinturas,2.0,37.84,75.68,tarjeta,boleta
2024-10-04,tomacorriente,sencillo,Legrand,electricidad,1.0,23.94,23.94,tarjeta,boleta
2024-10-04,grava,zarandeada,,material_construccion,2.0,87.24,174.48,yape,boleta
2024-10-04,tuercas_arandelas,hexagonal,Fixser,fijacion,33.0,1.47,48.51,efectivo,boleta
2024-10-04,interruptor,doble,Legrand,electricidad,,21.76,21.76,,boleta
2024-10-04,thinner,thinner 1L,CPP,pinturas,3.0,29.98,89.94,plin,factura
2024-10-04,taladro,inalambrico 18V,Makita,herramientas,2.0,432.06,864.12,yape,boleta
2024-10-04,arena,gruesa,Ladrillera Virú,material_construccion,4.0,41.92,167.68,plin,boleta
2024-10-04,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,14.0,33.11,463.54,transferencia,boleta
2024-10-04,grifos,ducha,FV,gasfiteria,2.0,90.07,180.14,efectivo,boleta
2024-10-04,lija,grano 220,Norton,pinturas,8.0,3.96,31.68,efectivo,boleta
2024-10-04,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,13.0,36.8,478.4,efectivo,boleta
2024-10-04,pegamento_contacto,spray,Tekbond,material_construccion,,101.87,s/c,yape,boleta
2024-10-04,tarugos,plástico 10mm,Truper,fijacion,31.0,error,38.44,yape,boleta
2024-10-04,sellador_silicon,300ml,Sika,accesorios,1.0,67.0,67.0,plin,boleta
2024-10-04,lija,grano 220,Norton,pinturas,8.0,1.46,11.68,efectivo,boleta
2024-10-04,thinner,thinner 1L,CPP,pinturas,error,26.91,80.73,yape,boleta
2024-10-04,grava,triturada,Ladrillera Virú,material_construccion,1.0,36.47,36.47,yape,boleta
2024-10-04,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,10.0,25.21,252.1,,factura
2024-10-04,ladrillo,King Kong,Fortaleza,material_construccion,2027.0,1.84,3729.68,yape,boleta
2024-10-04,sellador,silicona 300ml,Sika,pinturas,4.0,59.33,237.32,yape,factura
2024-10-04,interruptor,simple,Simon,electricidad,2.0,25.21,50.42,plin,boleta
2024-10-04,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,16.0,34.28,548.48,yape,boleta
2024-10-04,arena,gruesa,Ladrillera Virú,material_construccion,1.0,37.3,37.3,efectivo,boleta
2024-10-04,lija,grano 120,Norton,pinturas,9.0,5.82,52.38,yape,boleta
2024-10-04,,250A,Makita,herramientas,2.0,1241.66,2483.32,efectivo,boleta
2024-10-04,cemento,saco 50kg,Pacasmayo,material_construccion,10.0,38.82,error,yape,factura
2024-10-04,sellador_termico,liquido,3M,pinturas,2.0,s/c,185.94,yape,boleta
2024-10-04,clavos,comun kg,Fixser,fijacion,1.0,6.8,6.8,transferencia,boleta
2024-10-04,tornillos,drywall,Fixser,fijacion,33.0,0.26,8.58,transferencia,boleta
2024-10-04,,5/8,Aceros Arequipa,material_construccion,11.0,36.84,405.24,yape,boleta
2024-10-04,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,13.0,30.91,401.83,transferencia,boleta
2024-10-04,arena,fina,Ladrillera Virú,material_construccion,1.0,44.04,44.04,tarjeta,boleta
2024-10-04,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,39.86,39.86,efectivo,boleta
2024-10-04,pegamento_contacto,contacto 1L,Tekbond,material_construccion,1.0,94.42,94.42,efectivo,boleta
2024-10-04,disolvente,disolvente 1L,Comex,pinturas,4.0,66.7,266.8,plin,boleta
2024-10-04,adhesivo,contacto 1L,Sika,material_construccion,2.0,231.87,463.74,plin,
2024-10-04,tomacorriente,doble,Simon,electricidad,3.0,31.09,93.27,plin,boleta
2024-10-04,calamina,galv 0.3mm,Prodac,material_construccion,1.0,72.06,72.06,tarjeta,boleta
2024-10-04,caja_placa,plastica,,electricidad,2.0,119.53,239.06,tarjeta,factura
2024-10-04,,jardin 1/2,Vainsa,accesorios,1.0,104.97,104.97,tarjeta,factura
2024-10-04,adhesivo,,Sika,material_construccion,1.0,error,145.84,efectivo,boleta
2024-10-04,,spray,Sika,pinturas,3.0,43.99,131.97,tarjeta,boleta
2024-10-04,calamina,galv 0.3mm,,material_construccion,2.0,41.18,82.36,efectivo,boleta
2024-10-04,fierro_corrugado,1/2,Aceros Arequipa,,15.0,26.99,404.85,efectivo,boleta
2024-10-04,caja_placa,metal,BTicino,electricidad,2.0,44.92,89.84,plin,boleta
2024-10-04,interruptor,simple,Legrand,electricidad,1.0,42.61,42.61,yape,boleta
2024-10-04,grava,,,material_construccion,3.0,66.04,198.12,transferencia,boleta
2024-10-04,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,14.0,27.03,378.42,tarjeta,boleta
2024-10-04,ladrillo,King Kong,,material_construccion,,1.26,1764.0,transferencia,boleta
2024-10-04,pegamento_contacto,contacto 1L,Tekbond,material_construccion,2.0,27.7,55.4,efectivo,boleta
2024-10-04,arena,fina,Ladrillera Virú,material_construccion,1.0,37.86,37.86,transferencia,factura
2024-10-04,grifos,ducha,Vainsa,gasfiteria,2.0,192.32,384.64,yape,boleta
2024-10-04,brocha,"3""",Pretul,pinturas,4.0,8.84,--,yape,boleta
2024-10-04,thinner,diluente 1L,CPP,pinturas,2.0,16.76,33.52,efectivo,boleta
2024-10-04,ladrillo,Techo,Fortaleza,material_construccion,2110.0,3.36,7089.6,transferencia,boleta
2024-10-04,alicate,"corte diagonal 6""",Truper,herramientas,,13.49,40.47,tarjeta,boleta
2024-10-04,malla_mosquitera,1x1m,Genérico,accesorios,5.0,11.1,55.5,efectivo,boleta
2024-10-04,cemento,saco 50kg,Cementos Sol,material_construccion,10.0,42.52,425.2,tarjeta,boleta
2024-10-04,ladrillo,Pandereta,Cerámica Lark,material_construccion,557.0,1.26,701.82,plin,boleta
2024-10-04,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,20.0,29.31,586.2,plin,boleta
2024-10-04,ladrillo,King Kong,Cerámica Lark,material_construccion,789.0,1.29,1017.81,yape,boleta
2024-10-04,ladrillo,King Kong,Ladrillera Virú,material_construccion,2245.0,--,2828.7,tarjeta,boleta
2024-10-04,malla_mosquitera,1x1m,Aceros Arequipa,accesorios,5.0,9.07,45.35,yape,boleta
2024-10-04,sellador_termico,spray,Sika,pinturas,4.0,37.77,151.08,efectivo,boleta
2024-10-04,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,60.37,60.37,yape,boleta
2024-10-04,arena,gruesa,Ladrillera Virú,material_construccion,3.0,76.45,229.35,efectivo,boleta
2024-10-04,escalera,aluminio 3m,Genérico,,2.0,1138.24,2276.48,efectivo,factura
2024-10-04,aspersor_jardin,impacto,Toro,accesorios,2.0,195.66,391.32,efectivo,boleta
2024-10-04,grifos,ducha,Tigre,gasfiteria,1.0,126.64,126.64,yape,factura
2024-10-04,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,16.0,27.09,433.44,yape,boleta
,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,46.12,46.12,efectivo,boleta
2024-10-04,lija,grano 220,3M,pinturas,6.0,6.57,39.42,tarjeta,
2024-10-04,grava,triturada,Ladrillera Virú,material_construccion,2.0,83.37,166.74,efectivo,boleta
2024-10-04,tuberia_pvc,1/2,Pavco,gasfiteria,3.0,27.27,81.81,transferencia,factura
2024-10-04,ladrillo,Techo,Cerámica Lark,material_construccion,1958.0,2.16,error,plin,factura
2024-10-04,ladrillo,Pandereta,Ladrillera Virú,material_construccion,2241.0,1.81,,yape,boleta
2024-10-04,arena,fina,Ladrillera Virú,material_construccion,1.0,66.45,66.45,efectivo,
2024-10-04,serrucho,madera,Truper,herramientas,2.0,35.66,,efectivo,factura
2024-10-04,adhesivo,epoxico 2k,Tekbond,material_construccion,2.0,188.73,377.46,tarjeta,factura
2024-10-04,thinner,diluente 1L,CPP,pinturas,1.0,75.42,75.42,yape,boleta
2024-10-04,grava,triturada,Ladrillera Virú,material_construccion,4.0,49.08,196.32,transferencia,boleta
2024-10-04,grava,triturada,Ladrillera Virú,material_construccion,2.0,86.96,173.92,tarjeta,boleta
2024-10-04,cortadora_ladrillo,manual,Makita,herramientas,1.0,561.08,561.08,transferencia,factura
2024-10-05,ladrillo,King Kong,Fortaleza,material_construccion,539.0,0.87,468.93,yape,boleta
2024-10-05,grifos,lavadero,FV,gasfiteria,3.0,66.27,198.81,plin,boleta
2024-10-05,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,17.0,25.49,433.33,efectivo,boleta
2024-10-05,foco_led,12W,Philips,electricidad,3.0,17.68,53.04,efectivo,boleta
2024-10-05,grava,triturada,Ladrillera Virú,material_construccion,1.0,64.85,64.85,plin,factura
2024-10-05,interruptor,doble,Legrand,electricidad,1.0,77.21,77.21,yape,boleta
2024-10-05,arena,gruesa,Ladrillera Virú,material_construccion,3.0,38.02,114.06,efectivo,boleta
2024-10-05,enchufe,industrial,Legrand,electricidad,4.0,64.26,257.04,transferencia,boleta
2024-10-05,foco_led,9W,LedVance,electricidad,1.0,22.92,22.92,transferencia,boleta
2024-10-05,grava,triturada,,material_construccion,2.0,64.14,128.28,yape,boleta
2024-10-05,caja_placa,metal,BTicino,electricidad,2.0,53.44,106.88,efectivo,boleta
2024-10-05,cemento,saco 50kg,Pacasmayo,material_construccion,10.0,32.05,320.5,efectivo,boleta
2024-10-05,grava,triturada,Ladrillera Virú,material_construccion,1.0,54.8,54.8,plin,factura
2024-10-05,arena,gruesa,Ladrillera Virú,material_construccion,1.0,56.61,56.61,transferencia,boleta
2024-10-05,wincha,10m,Stanley,herramientas,3.0,37.9,113.7,efectivo,boleta
2024-10-05,valvula,de paso 3/4,Vainsa,gasfiteria,2.0,23.33,46.66,efectivo,boleta
2024-10-05,grava,triturada,Ladrillera Virú,material_construccion,1.0,55.28,55.28,tarjeta,factura
2024-10-05,pernos_bulones,M8,Fijesa,fijacion,38.0,0.77,29.26,yape,boleta
2024-10-05,cemento,saco 42.5kg,Unacem,material_construccion,11.0,31.52,346.72,efectivo,boleta
2024-10-05,alicate,"universal 8""",Stanley,herramientas,1.0,15.0,15.0,efectivo,boleta
2024-10-05,grava,triturada,Ladrillera Virú,material_construccion,3.0,70.76,212.28,plin,boleta
2024-10-05,thinner,thinner 1L,Comex,pinturas,1.0,62.5,62.5,yape,factura
,ladrillo,Techo,Fortaleza,material_construccion,2319.0,1.29,2991.51,yape,boleta
2024-10-05,arena,fina,Ladrillera Virú,material_construccion,3.0,49.32,147.96,transferencia,boleta
2024-10-05,cemento,saco 42.5kg,Pacasmayo,material_construccion,11.0,33.96,373.56,plin,boleta
2024-10-05,sellador,masilla 1kg,3M,,1.0,85.33,85.33,,boleta
2024-10-05,arena,fina,Ladrillera Virú,material_construccion,1.0,51.68,51.68,yape,boleta
2024-10-05,led_tira,10m,Genérico,electricidad,1.0,75.6,75.6,transferencia,factura
2024-10-05,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,72.87,72.87,yape,boleta
2024-10-05,thinner,diluente 1L,Comex,pinturas,3.0,18.39,55.17,yape,boleta
2024-10-05,grava,triturada,Ladrillera Virú,material_construccion,4.0,54.11,216.44,efectivo,
2024-10-05,,zarandeada,Ladrillera Virú,material_construccion,2.0,,132.78,yape,factura
2024-10-05,foco_led,12W,LedVance,electricidad,1.0,58.72,58.72,efectivo,boleta
2024-10-05,sellador,silicona 300ml,Sika,pinturas,1.0,25.57,25.57,yape,boleta
2024-10-05,ladrillo,King Kong,Ladrillera Virú,material_construccion,2199.0,1.91,4200.09,plin,factura
2024-10-05,cable,vulcanizado 2.5mm2,Indeco,electricidad,8.0,4.19,33.52,yape,boleta
2024-10-05,grava,zarandeada,Ladrillera Virú,material_construccion,4.0,52.61,210.44,tarjeta,boleta
2024-10-05,ladrillo,King Kong,Cerámica Lark,material_construccion,1274.0,2.14,2726.36,efectivo,boleta
2024-10-05,martillo,maza 1kg,Stanley,herramientas,2.0,117.46,234.92,tarjeta,boleta
2024-10-05,arena,fina,Ladrillera Virú,material_construccion,1.0,63.57,63.57,efectivo,
2024-10-05,destornillador,precision,Truper,herramientas,3.0,36.5,109.5,efectivo,boleta
2024-10-05,arena,fina,Ladrillera Virú,material_construccion,1.0,,70.96,,boleta
2024-10-05,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,13.0,32.53,422.89,plin,boleta
2024-10-05,wincha,8m,Stanley,herramientas,2.0,37.79,75.58,tarjeta,boleta
2024-10-05,ladrillo,Techo,Fortaleza,material_construccion,2766.0,2.61,7219.26,efectivo,factura
2024-10-05,tuercas_arandelas,hexagonal,,fijacion,45.0,,56.25,efectivo,boleta
2024-10-05,rodillo,mediano,Truper,pinturas,1.0,43.44,43.44,tarjeta,factura
2024-10-05,grava,triturada,Ladrillera Virú,material_construccion,4.0,,175.48,efectivo,boleta
2024-10-05,pintura,esmalte 1gl,Zinsser,pinturas,2.0,149.86,299.72,transferencia,boleta
2024-10-05,caja_placa,plastica,BTicino,electricidad,2.0,33.1,66.2,yape,boleta
2024-10-05,aspersor_jardin,rotativo,Tigre,accesorios,1.0,51.89,51.89,transferencia,boleta
2024-10-05,grava,zarandeada,Ladrillera Virú,material_construccion,4.0,53.33,213.32,yape,factura
2024-10-05,clavos,comun kg,Prodac,fijacion,5.0,4.31,21.55,tarjeta,boleta
2024-10-05,caja_placa,,BTicino,electricidad,2.0,64.59,129.18,tarjeta,factura
2024-10-05,alicate,"corte diagonal 6""",Stanley,herramientas,1.0,68.9,68.9,transferencia,boleta
2024-10-05,cemento,saco 42.5kg,Pacasmayo,material_construccion,14.0,32.97,461.58,yape,boleta
2024-10-05,,contacto 1L,Pegatodo,material_construccion,2.0,223.59,447.18,tarjeta,factura
2024-10-05,sellador_silicon,300ml,Sika,accesorios,3.0,61.49,184.47,tarjeta,boleta
2024-10-05,cemento,saco 50kg,,material_construccion,14.0,34.86,488.04,yape,boleta
2024-10-05,arena,gruesa,Ladrillera Virú,material_construccion,1.0,74.96,74.96,transferencia,boleta
2024-10-05,arena,fina,Ladrillera Virú,material_construccion,3.0,53.01,159.03,tarjeta,factura
2024-10-05,pegamento_contacto,spray,Pegatodo,material_construccion,3.0,109.83,329.49,efectivo,boleta
2024-10-05,pegamento_contacto,spray,Pegatodo,material_construccion,1.0,18.59,18.59,efectivo,boleta
2024-10-05,disolvente,disolvente 1L,CPP,pinturas,3.0,40.63,121.89,tarjeta,boleta
2024-10-05,grifos,lavadero,Tigre,gasfiteria,2.0,247.98,495.96,yape,boleta
2024-10-05,tomacorriente,empotrable,Legrand,electricidad,4.0,46.47,185.88,plin,boleta
2024-10-05,calamina,galv 0.5mm,Covema,material_construccion,1.0,42.52,42.52,efectivo,boleta
2024-10-05,foco_led,9W,LedVance,electricidad,2.0,58.84,117.68,efectivo,boleta
2024-10-05,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,11.0,38.23,420.53,yape,boleta
2024-10-05,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,12.0,26.47,317.64,yape,boleta
2024-10-05,clavos,comun kg,Prodac,fijacion,4.0,6.07,24.28,yape,boleta
2024-10-05,foco_led,18W,Philips,electricidad,2.0,50.58,101.16,efectivo,boleta
2024-10-05,calamina,galv 0.3mm,Prodac,material_construccion,3.0,89.57,268.71,tarjeta,factura
2024-10-05,cemento,saco 50kg,Cementos Sol,material_construccion,11.0,41.04,451.44,plin,boleta
2024-10-05,candado,cableados,Yale,accesorios,3.0,118.31,354.93,efectivo,factura
2024-10-05,lija,grano 80,3M,pinturas,8.0,9.93,79.44,yape,boleta
2024-10-05,adhesivo,epoxico 2k,Pegatodo,material_construccion,1.0,213.33,213.33,plin,boleta
2024-10-05,pintura,acrilico 1gl,Ecocolor,pinturas,1.0,143.04,143.04,yape,boleta
2024-10-05,fierro_corrugado,3/8,Aceros Arequipa,,20.0,30.59,611.8,yape,boleta
2024-10-05,calamina,galv 0.3mm,Covema,material_construccion,2.0,84.89,169.78,yape,boleta
2024-10-05,clavos,comun kg,Truper,fijacion,3.0,3.97,11.91,yape,boleta
2024-10-05,led_tira,10m,Philips,electricidad,4.0,66.36,265.44,yape,boleta
2024-10-05,calamina,galv 0.5mm,Prodac,material_construccion,2.0,85.77,171.54,yape,boleta
2024-10-05,disolvente,disolvente 1L,Comex,pinturas,1.0,52.61,52.61,yape,boleta
2024-10-05,ladrillo,Pandereta,Fortaleza,material_construccion,2462.0,1.25,3077.5,efectivo,boleta
2024-10-05,tornillos,drywall,Fixser,fijacion,35.0,0.08,2.8,yape,boleta
,ladrillo,King Kong,Fortaleza,material_construccion,2603.0,3.41,8876.23,plin,boleta
2024-10-05,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,22.0,37.34,821.48,yape,boleta
2024-10-05,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,2.0,84.36,,yape,boleta
2024-10-05,calamina,galv 0.5mm,Aceros Arequipa,material_construccion,1.0,96.18,96.18,yape,boleta
2024-10-05,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,88.33,88.33,efectivo,boleta
2024-10-05,pintura,latex 1gl,CPP,pinturas,3.0,202.04,606.12,tarjeta,boleta
2024-10-05,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,12.0,23.16,277.92,efectivo,factura
,malla_mosquitera,2x1m,Genérico,accesorios,4.0,108.45,433.8,efectivo,boleta
2024-10-05,grava,triturada,,material_construccion,1.0,67.47,67.47,plin,boleta
2024-10-05,ladrillo,Techo,Ladrillera Virú,material_construccion,766.0,2.68,2052.88,plin,boleta
2024-10-05,cinta_teflon,rojo,Tigre,gasfiteria,11.0,1.24,,efectivo,factura
2024-10-06,arnes,full body,Protec,seguridad_industrial,2.0,497.39,994.78,yape,boleta
2024-10-06,nivel_burbuja,60cm,Stanley,herramientas,1.0,43.26,43.26,yape,boleta
2024-10-06,calamina,galv 0.5mm,Prodac,material_construccion,2.0,94.19,188.38,yape,factura
2024-10-06,arnes,cinturon,3M,seguridad_industrial,1.0,133.89,133.89,plin,factura
2024-10-06,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,14.0,32.08,449.12,tarjeta,
2024-10-06,fierro_corrugado,3/8,,material_construccion,22.0,35.49,780.78,tarjeta,boleta
2024-10-06,arena,gruesa,Ladrillera Virú,material_construccion,2.0,69.8,139.6,yape,
2024-10-06,cemento,,Cementos Inka,material_construccion,10.0,39.31,393.1,yape,boleta
2024-10-06,,zarandeada,Ladrillera Virú,material_construccion,2.0,52.18,104.36,efectivo,boleta
2024-10-06,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,58.7,58.7,efectivo,factura
2024-10-06,cemento,saco 42.5kg,Cementos Sol,material_construccion,15.0,46.71,700.65,yape,factura
2024-10-06,arena,fina,Ladrillera Virú,material_construccion,4.0,60.01,240.04,efectivo,boleta
2024-10-06,manguera,industrial,Vainsa,accesorios,1.0,111.47,111.47,efectivo,boleta
2024-10-06,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,11.0,34.21,376.31,plin,factura
2024-10-06,taladro,perc 12V,DeWalt,herramientas,1.0,813.9,813.9,tarjeta,boleta
2024-10-06,pintura,esmalte 1gl,American Colors,pinturas,2.0,219.18,438.36,plin,boleta
2024-10-06,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,15.0,23.16,,efectivo,boleta
2024-10-06,calamina,galv 0.5mm,Prodac,material_construccion,2.0,41.87,83.74,yape,factura
2024-10-06,cemento,saco 50kg,Pacasmayo,material_construccion,10.0,29.31,293.1,efectivo,boleta
2024-10-06,pernos_bulones,M12,Fixser,fijacion,34.0,4.21,143.14,yape,boleta
2024-10-06,caja_herramientas,plastica,Truper,,2.0,89.86,179.72,efectivo,factura
2024-10-06,cemento,saco 42.5kg,Pacasmayo,material_construccion,12.0,42.08,504.96,plin,boleta
2024-10-06,cemento,saco 50kg,Cementos Sol,material_construccion,17.0,35.08,596.36,yape,boleta
2024-10-06,tornillos,metal 4x20,Fijesa,fijacion,,0.3,7.5,yape,boleta
2024-10-06,thinner,diluente 1L,CPP,pinturas,1.0,27.79,27.79,yape,boleta
2024-10-06,disolvente,disolvente 1L,Comex,pinturas,4.0,29.37,117.48,tarjeta,boleta
2024-10-06,adhesivo,epoxico 2k,Sika,material_construccion,1.0,57.19,57.19,efectivo,boleta
2024-10-06,casco,ABS,3M,seguridad_industrial,3.0,112.69,338.07,efectivo,boleta
2024-10-06,cemento,saco 50kg,Unacem,material_construccion,10.0,46.39,463.9,plin,boleta
2024-10-06,cemento,saco 50kg,Cementos Sol,material_construccion,10.0,31.63,316.3,tarjeta,boleta
2024-10-06,tuercas_arandelas,mariposa,Fixser,fijacion,25.0,0.71,17.75,efectivo,boleta
2024-10-06,llave_tubo,1/2,Truper,herramientas,3.0,105.18,315.54,tarjeta,boleta
2024-10-06,cemento,saco 42.5kg,Pacasmayo,material_construccion,12.0,40.4,484.8,efectivo,boleta
2024-10-06,manguera,industrial,Vainsa,accesorios,1.0,81.09,81.09,efectivo,factura
2024-10-06,cortadora_ladrillo,manual,Bosch,herramientas,1.0,916.6,916.6,tarjeta,boleta
2024-10-06,calamina,galv 0.3mm,Prodac,material_construccion,3.0,115.57,346.71,yape,factura
2024-10-06,arena,gruesa,Ladrillera Virú,material_construccion,2.0,62.78,125.56,plin,factura
2024-10-06,arena,fina,Ladrillera Virú,material_construccion,2.0,68.46,136.92,yape,factura
2024-10-06,aspersor_jardin,impacto,Toro,accesorios,2.0,132.29,264.58,efectivo,boleta
2024-10-06,enchufe,simple,Legrand,electricidad,6.0,58.82,352.92,yape,boleta
2024-10-06,arnes,,3M,seguridad_industrial,3.0,216.62,649.86,yape,boleta
2024-10-06,sellador,silicona 300ml,Sika,pinturas,2.0,111.37,222.74,efectivo,boleta
2024-10-06,ladrillo,Pandereta,Ladrillera Virú,,2993.0,2.19,6554.67,efectivo,factura
2024-10-06,calamina,,Prodac,material_construccion,3.0,109.42,328.26,yape,boleta
2024-10-06,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,10.0,33.98,339.8,transferencia,boleta
2024-10-06,thinner,thinner 1L,CPP,pinturas,1.0,78.22,78.22,transferencia,boleta
2024-10-06,tarugos,plástico 10mm,,fijacion,41.0,,59.45,,boleta
2024-10-06,nivel_burbuja,100cm,Truper,herramientas,2.0,143.14,286.28,efectivo,boleta
2024-10-06,caja_placa,plastica,Legrand,electricidad,5.0,114.8,574.0,transferencia,boleta
2024-10-06,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1215.0,error,1093.5,tarjeta,boleta
2024-10-06,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,13.0,25.21,327.73,yape,boleta
2024-10-06,nivel_burbuja,60cm,Truper,herramientas,1.0,45.25,45.25,efectivo,boleta
2024-10-06,arena,gruesa,Ladrillera Virú,material_construccion,1.0,32.86,32.86,efectivo,boleta
2024-10-06,pintura,,American Colors,pinturas,1.0,78.21,78.21,plin,boleta
2024-10-06,arnes,full body,3M,seguridad_industrial,3.0,304.09,912.27,plin,boleta
2024-10-06,ladrillo,King Kong,Cerámica Lark,material_construccion,2538.0,1.32,3350.16,plin,boleta
2024-10-06,led_tira,5m,Genérico,electricidad,2.0,39.94,79.88,efectivo,boleta
,arena,fina,Ladrillera Virú,material_construccion,2.0,66.98,133.96,efectivo,boleta
2024-10-06,serrucho,madera,Truper,herramientas,1.0,150.99,150.99,efectivo,factura
2024-10-06,taladro,perc 12V,Makita,herramientas,1.0,605.62,605.62,yape,boleta
2024-10-06,enchufe,simple,Simon,electricidad,3.0,36.77,110.31,tarjeta,boleta
2024-10-06,casco,fibra,3M,seguridad_industrial,1.0,64.93,64.93,yape,factura
